-1.749999970197677612e-01,3.177126312255859375e+01
-1.500000059604644775e-01,2.543920707702636719e+01
-1.250000000000000000e-01,2.481721687316894531e+01
-1.000000014901161194e-01,1.365254783630371094e+01
-7.500000298023223877e-02,4.886472320556640625e+01
-5.000000074505805969e-02,-9.309745788574218750e+00
-2.500000037252902985e-02,5.610570907592773438e+01
0.000000000000000000e+00,1.280254364013671875e+00
2.500000037252902985e-02,-4.963738632202148438e+01
5.000000074505805969e-02,2.454669570922851562e+01
7.500000298023223877e-02,3.464131927490234375e+01
1.000000014901161194e-01,3.799670410156250000e+01
1.250000000000000000e-01,-5.546551132202148438e+01
1.500000059604644775e-01,3.518711090087890625e+01
1.749999970197677612e-01,-2.257801437377929688e+01
2.000000029802322388e-01,6.329845809936523438e+01
2.250000089406967163e-01,9.582736968994140625e+00
2.500000000000000000e-01,5.284058761596679688e+01
2.750000059604644775e-01,4.665229797363281250e+01
3.000000119209289551e-01,-5.808173370361328125e+01
3.250000178813934326e-01,5.390854263305664062e+01
3.499999940395355225e-01,-2.019912719726562500e+01
3.750000000000000000e-01,-5.965019989013671875e+01
4.000000059604644775e-01,5.223309326171875000e+01
4.250000119209289551e-01,6.862293243408203125e+01
4.500000178813934326e-01,-2.887470436096191406e+01
4.749999940395355225e-01,3.265195083618164062e+01
5.000000000000000000e-01,1.876018524169921875e+01
5.250000357627868652e-01,2.689096927642822266e+00
5.500000119209289551e-01,-4.875029754638671875e+01
5.749999880790710449e-01,-1.387230396270751953e+00
6.000000238418579102e-01,-1.283879184722900391e+01
6.250000000000000000e-01,8.288941192626953125e+01
6.500000357627868652e-01,1.390961837768554688e+01
6.750000119209289551e-01,2.333348846435546875e+01
7.000000476837158203e-01,-2.888873100280761719e+00
7.250000238418579102e-01,3.624787902832031250e+01
7.500000000000000000e-01,-9.673879623413085938e+00
7.750000357627868652e-01,-6.207359313964843750e+01
8.000000119209289551e-01,-2.644535541534423828e+00
8.249999880790710449e-01,-2.220899200439453125e+01
8.500000238418579102e-01,-2.162157630920410156e+01
8.750000000000000000e-01,4.767873001098632812e+01
9.000000357627868652e-01,-3.968115615844726562e+01
9.250000119209289551e-01,4.667684555053710938e+01
9.499999880790710449e-01,6.246188354492187500e+01
9.750000238418579102e-01,-8.315055084228515625e+01
1.000000000000000000e+00,-6.888713836669921875e+01
1.024999976158142090e+00,-8.267913055419921875e+01
1.049999952316284180e+00,9.026185035705566406e+00
1.075000047683715820e+00,-4.858953475952148438e+01
1.100000023841857910e+00,7.749008178710937500e+01
1.125000000000000000e+00,8.552503585815429688e-02
1.149999976158142090e+00,3.461063766479492188e+01
1.174999952316284180e+00,-2.528252124786376953e+00
1.200000047683715820e+00,2.902756452560424805e+00
1.225000023841857910e+00,5.820982742309570312e+01
1.250000000000000000e+00,5.182555007934570312e+01
1.275000095367431641e+00,-1.708390998840332031e+01
1.300000071525573730e+00,-3.662620925903320312e+01
1.325000047683715820e+00,1.437950515747070312e+01
1.350000023841857910e+00,1.025289459228515625e+02
1.375000000000000000e+00,2.716236686706542969e+01
1.399999976158142090e+00,5.943370819091796875e+00
1.424999952316284180e+00,-3.187892150878906250e+01
1.449999928474426270e+00,-1.628634071350097656e+01
1.475000023841857910e+00,-9.274811744689941406e+00
1.500000000000000000e+00,3.838066101074218750e+01
1.524999976158142090e+00,-4.833685302734375000e+01
1.549999952316284180e+00,2.648380756378173828e+00
1.574999928474426270e+00,4.476728439331054688e-01
1.600000023841857910e+00,6.289830207824707031e+00
1.625000000000000000e+00,8.069281005859375000e+01
1.649999976158142090e+00,4.122637939453125000e+01
1.675000071525573730e+00,-1.233040142059326172e+01
1.700000047683715820e+00,-6.045929908752441406e+00
1.725000023841857910e+00,-5.363000488281250000e+01
1.750000000000000000e+00,9.796710205078125000e+01
1.774999976158142090e+00,1.169758071899414062e+02
1.799999952316284180e+00,2.518115043640136719e+00
1.824999928474426270e+00,5.011483383178710938e+01
1.849999904632568359e+00,4.430227661132812500e+01
1.875000000000000000e+00,2.928424453735351562e+01
1.899999976158142090e+00,-8.648993682861328125e+01
1.924999952316284180e+00,4.376475524902343750e+01
1.949999928474426270e+00,-9.080123901367187500e+00
1.974999904632568359e+00,-2.484833145141601562e+01
2.000000000000000000e+00,1.782528305053710938e+01
2.025000095367431641e+00,7.826853942871093750e+01
2.049999952316284180e+00,4.032473754882812500e+01
2.075000047683715820e+00,1.118048858642578125e+01
2.099999904632568359e+00,-3.593404388427734375e+01
2.125000000000000000e+00,6.797370910644531250e+00
2.150000095367431641e+00,7.043502807617187500e+01
2.174999952316284180e+00,-3.311663436889648438e+01
2.200000047683715820e+00,5.300416564941406250e+01
2.225000143051147461e+00,6.550710296630859375e+01
2.250000000000000000e+00,1.756308746337890625e+01
2.275000095367431641e+00,-8.891225814819335938e+00
2.299999952316284180e+00,2.458840560913085938e+01
2.325000047683715820e+00,-1.943504905700683594e+01
2.350000143051147461e+00,3.356320953369140625e+01
2.375000000000000000e+00,7.085468292236328125e+00
2.400000095367431641e+00,-8.134559631347656250e+00
2.425000190734863281e+00,7.459504699707031250e+01
2.450000047683715820e+00,3.004705429077148438e+00
2.475000143051147461e+00,1.004942626953125000e+02
2.500000000000000000e+00,1.100164642333984375e+02
2.525000095367431641e+00,6.997426986694335938e+00
2.550000190734863281e+00,8.860859680175781250e+01
2.575000047683715820e+00,1.877642822265625000e+01
2.599999904632568359e+00,1.044703102111816406e+01
2.625000000000000000e+00,3.204515457153320312e+01
2.649999856948852539e+00,1.970006370544433594e+01
2.674999952316284180e+00,8.478540039062500000e+01
2.699999809265136719e+00,5.214852523803710938e+01
2.724999904632568359e+00,-5.445655822753906250e+00
2.750000000000000000e+00,4.368323516845703125e+01
2.774999856948852539e+00,8.290100097656250000e-02
2.799999952316284180e+00,-7.522903442382812500e+00
2.825000047683715820e+00,7.777143859863281250e+01
2.849999904632568359e+00,-6.123840332031250000e+00
2.875000000000000000e+00,-1.161707305908203125e+01
2.899999856948852539e+00,1.356240844726562500e+02
2.924999952316284180e+00,5.837900543212890625e+01
2.950000047683715820e+00,4.073081207275390625e+01
2.974999904632568359e+00,5.053575134277343750e+01
3.000000000000000000e+00,5.853844833374023438e+01
3.025000095367431641e+00,6.398593902587890625e+01
3.049999952316284180e+00,8.888021087646484375e+01
3.075000047683715820e+00,1.265601959228515625e+02
3.099999904632568359e+00,1.688058624267578125e+02
3.125000000000000000e+00,1.242807388305664062e+02
3.150000095367431641e+00,1.260047149658203125e+02
3.174999952316284180e+00,5.600570678710937500e+01
3.200000047683715820e+00,1.749411392211914062e+01
3.225000143051147461e+00,1.458273162841796875e+02
3.250000000000000000e+00,9.579798889160156250e+01
3.275000095367431641e+00,1.121714477539062500e+02
3.299999952316284180e+00,8.700444793701171875e+01
3.325000047683715820e+00,-2.194229125976562500e+01
3.350000143051147461e+00,1.652926330566406250e+02
3.375000000000000000e+00,3.322092056274414062e+01
3.400000095367431641e+00,1.286035003662109375e+02
3.425000190734863281e+00,2.951461181640625000e+02
3.450000047683715820e+00,9.471466064453125000e+01
3.475000143051147461e+00,1.180292434692382812e+02
3.500000000000000000e+00,1.247577056884765625e+02
3.525000095367431641e+00,8.053868103027343750e+01
3.550000190734863281e+00,6.075984954833984375e+01
3.575000047683715820e+00,1.802328033447265625e+02
3.599999904632568359e+00,2.127313995361328125e+02
3.625000000000000000e+00,5.347985076904296875e+01
3.649999856948852539e+00,3.112556457519531250e+00
3.674999952316284180e+00,1.977015686035156250e+01
3.699999809265136719e+00,1.713500366210937500e+02
3.724999904632568359e+00,9.385282897949218750e+01
3.750000000000000000e+00,2.293009796142578125e+02
3.774999856948852539e+00,7.892066955566406250e+01
3.799999952316284180e+00,1.639930725097656250e+02
3.825000047683715820e+00,2.167481079101562500e+02
3.849999904632568359e+00,1.970072937011718750e+02
3.875000000000000000e+00,2.079706420898437500e+02
3.899999856948852539e+00,1.543907318115234375e+02
3.924999952316284180e+00,2.326303405761718750e+02
3.950000047683715820e+00,1.779192962646484375e+02
3.974999904632568359e+00,2.228829650878906250e+02
4.000000000000000000e+00,2.046615295410156250e+02
4.025000095367431641e+00,1.674526519775390625e+02
4.050000190734863281e+00,2.060974426269531250e+02
4.074999809265136719e+00,1.222105941772460938e+02
4.099999904632568359e+00,1.296591491699218750e+02
4.125000000000000000e+00,1.614962615966796875e+02
4.150000095367431641e+00,1.641049346923828125e+02
4.175000190734863281e+00,2.069965362548828125e+02
4.199999809265136719e+00,2.127316284179687500e+02
4.224999904632568359e+00,2.352302703857421875e+02
4.250000000000000000e+00,2.143940887451171875e+02
4.274999618530273438e+00,2.716844787597656250e+02
4.299999713897705078e+00,2.262162628173828125e+02
4.324999809265136719e+00,1.792991943359375000e+02
4.349999904632568359e+00,2.080110168457031250e+02
4.375000000000000000e+00,2.464293060302734375e+02
4.400000095367431641e+00,2.018708038330078125e+02
4.425000190734863281e+00,1.932463989257812500e+02
4.450000286102294922e+00,2.011337585449218750e+02
4.474999904632568359e+00,1.657121276855468750e+02
4.500000000000000000e+00,2.246740722656250000e+02
4.525000095367431641e+00,2.651862182617187500e+02
4.550000190734863281e+00,2.325514068603515625e+02
4.575000286102294922e+00,2.341129760742187500e+02
4.599999904632568359e+00,2.647980651855468750e+02
4.625000000000000000e+00,2.942548217773437500e+02
4.650000095367431641e+00,3.219497070312500000e+02
4.674999713897705078e+00,3.099134521484375000e+02
4.699999809265136719e+00,2.948621215820312500e+02
4.724999904632568359e+00,1.952200164794921875e+02
4.750000000000000000e+00,2.922625427246093750e+02
4.775000095367431641e+00,3.182457275390625000e+02
4.800000190734863281e+00,3.584071044921875000e+02
4.825000286102294922e+00,4.956755371093750000e+02
4.850000381469726562e+00,3.512687072753906250e+02
4.875000000000000000e+00,2.218236236572265625e+02
4.900000095367431641e+00,2.700782775878906250e+02
4.925000190734863281e+00,3.386599731445312500e+02
4.950000286102294922e+00,3.768103332519531250e+02
4.975000381469726562e+00,2.878999023437500000e+02
